"","Order","Family","Genus","Species","Status","Country","State","Period","Epoch","Pct_age_range_in_Epoch","Min.age","Max.age","Collection.number","Collection.authorizer","Reference","Note"
"2138","Cingulata","Dasypodidae","Propraopus",NA,"extinct","Brazil","Mato Grosso do Sul","Quaternary","Pleistocene",99.23,0,2.588,92814,"J. Alroy",NA,NA
"2139","Cingulata","Dasypodidae","Propraopus",NA,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.012,0.126,71331,"J. Alroy",NA,NA
"2140","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71347,"J. Alroy",NA,NA
"2141","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Argentina","Chaco","Quaternary","Pleistocene",100,0.012,0.781,78579,"J. Alroy",NA,NA
"2142","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.012,0.781,203955,"P. Holroyd",NA,NA
"2143","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft",NA,NA
"2144","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo",NA,NA
"2145","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Bahia","Quaternary","Pleistocene",100,0.0291,0.204,71295,"J. Alroy",NA,NA
"2146","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.012,0.126,124384,"M. Uhen",NA,NA
"2147","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.012,0.126,124714,"M. Uhen",NA,NA
"2148","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.012,0.126,124715,"M. Uhen",NA,NA
"2149","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.012,0.126,124716,"M. Uhen",NA,NA
"2150","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.012,0.126,124717,"M. Uhen",NA,NA
"2151","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.012,2.588,147598,"C. Jaramillo",NA,NA
"2152","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.012,2.588,147598,"C. Jaramillo",NA,NA
"2153","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.012,2.588,147600,"C. Jaramillo",NA,NA
"2154","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Tocantins","Quaternary","Pleistocene",100,0.02,0.02,149493,"C. Jaramillo",NA,NA
"2155","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Brazil","Tocantins","Quaternary","Pleistocene",56.59,0.0038,0.022,192091,"C. Jaramillo",NA,NA
"2156","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Venezuela","Falcon","Quaternary","Pleistocene",100,0.012,0.781,113601,"M. Uhen",NA,NA
"2157","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Venezuela","Monagas","Quaternary","Pleistocene",100,0.5,1,144977,"C. Jaramillo",NA,NA
"2158","Cingulata","Dasypodidae","Propraopus","sulcatus","extinct","Venezuela","Zulia","Quaternary","Pleistocene",100,0.0255,0.02798,63515,"C. Bell",NA,NA
"2159","Cingulata","Dasypodidae","Prostegotherium","astrifer","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"2160","Cingulata","Dasypodidae","Prostegotherium","astrifer","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion",NA,NA
"2161","Cingulata","Dasypodidae","Prostegotherium","astrifer","extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra",NA,NA
"2162","Cingulata","Dasypodidae","Prostegotherium","notostylopianum","extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"2163","Cingulata","Dasypodidae","Prostegotherium","notostylopianum","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"2164","Cingulata","Dasypodidae","Prostegotherium",NA,"extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"2165","Cingulata","Dasypodidae","Prostegotherium",NA,"extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"2166","Cingulata","Dasypodidae","Prostegotherium",NA,"extinct","Argentina","Salta","Paleogene","Eocene",100,33.9,37.2,175809,"R. Butler",NA,NA
"2167","Cingulata","Dasypodidae","Prostegotherium",NA,"extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,176660,"J. Zijlstra",NA,NA
"2168","Cingulata","Dasypodidae","Prostegotherium",NA,"extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,176661,"J. Zijlstra",NA,NA
"2169","Cingulata","Dasypodidae","Prozaedius","exilis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176590,"J. Zijlstra",NA,NA
"2170","Cingulata","Dasypodidae","Prozaedius","exilis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176594,"J. Zijlstra",NA,NA
"2171","Cingulata","Dasypodidae","Prozaedius","exilis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176601,"J. Zijlstra",NA,NA
"2172","Cingulata","Dasypodidae","Prozaedius","exilis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,206238,"P. Mannion",NA,NA
"2173","Cingulata","Dasypodidae","Prozaedius","impressus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,146358,"C. Jaramillo",NA,NA
"2174","Cingulata","Dasypodidae","Prozaedius","impressus","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"2175","Cingulata","Dasypodidae","Prozaedius","impressus","extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,50074,"J. Alroy",NA,NA
"2176","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,176205,"J. Zijlstra",NA,NA
"2177","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,186572,"P. Mannion",NA,NA
"2178","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,17.5,21,89027,"D. Croft",NA,NA
"2179","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,17.5,21,89029,"D. Croft",NA,NA
"2180","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,15.97,23.03,89030,"D. Croft",NA,NA
"2181","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Río Negro","Neogene","Miocene",100,15,15,140691,"C. Jaramillo",NA,NA
"2182","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","San Juan","Neogene","Miocene",100,16.3,17.5,197900,"P. Mannion",NA,NA
"2183","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,142529,"C. Jaramillo",NA,NA
"2184","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176571,"J. Zijlstra",NA,NA
"2185","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176576,"J. Zijlstra",NA,NA
"2186","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176622,"J. Zijlstra",NA,NA
"2187","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176623,"J. Zijlstra",NA,NA
"2188","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176625,"J. Zijlstra",NA,NA
"2189","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,206243,"P. Mannion",NA,NA
"2190","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Bolivia","Oruro","Neogene","Miocene",100,13.8,15.5,68477,"D. Croft",NA,NA
"2191","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Bolivia","Tarija","Neogene","Miocene",100,12.9,13.2,38071,"D. Croft",NA,NA
"2192","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy",NA,NA
"2193","Cingulata","Dasypodidae","Prozaedius",NA,"extinct","Chile",NA,"Neogene","Miocene",100,15.5,16.3,176666,"J. Zijlstra",NA,NA
"2194","Cingulata","Dasypodidae","Prozaedyus","humilis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo",NA,NA
"2195","Cingulata","Dasypodidae","Prozaedyus","impressus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"2196","Cingulata","Dasypodidae","Prozaedyus","planus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"2197","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,11.608,15.97,27313,"J. Head",NA,NA
"2198","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,142529,"C. Jaramillo",NA,NA
"2199","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,142533,"C. Jaramillo",NA,NA
"2200","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176566,"J. Zijlstra",NA,NA
"2201","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176576,"J. Zijlstra",NA,NA
"2202","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176581,"J. Zijlstra",NA,NA
"2203","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176584,"J. Zijlstra",NA,NA
"2204","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176594,"J. Zijlstra",NA,NA
"2205","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176602,"J. Zijlstra",NA,NA
"2206","Cingulata","Dasypodidae","Prozaedyus","proximus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176603,"J. Zijlstra",NA,NA
"2207","Cingulata","Dasypodidae","Pseudeutatus","circundatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2208","Cingulata","Dasypodidae","Pseudeutatus","clypeus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2209","Cingulata","Dasypodidae","Pseudeutatus","cuneiformis","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2210","Cingulata","Dasypodidae","Pseudeutatus","depictus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2211","Cingulata","Dasypodidae","Pseudeutatus","depictus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"2212","Cingulata","Dasypodidae","Pseudeutatus",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"2213","Cingulata","Dasypodidae","Pseudostegotherium","chubutanum","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"2214","Cingulata","Dasypodidae","Pseudostegotherium","chubutanum","extinct","Peru","Loreto","Paleogene","Eocene",100,40.94,41.6,144474,"C. Jaramillo",NA,NA
"2215","Cingulata","Dasypodidae","Pseudostegotherium","glangeaudi","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo",NA,NA
"2216","Cingulata","Dasypodidae","Pucatherium","parvum","extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"2217","Cingulata","Dasypodidae","Pucatherium","parvum","extinct","Argentina","Jujuy","Paleogene","Eocene",100,37.2,48.6,176665,"J. Zijlstra",NA,NA
"2218","Cingulata","Dasypodidae","Pucatherium","parvum","extinct","Argentina","Salta","Paleogene","Eocene",100,33.9,37.2,175809,"R. Butler",NA,NA
"2219","Cingulata","Dasypodidae","Pucatherium","parvum","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,40.4,176662,"J. Zijlstra",NA,NA
"2220","Cingulata","Dasypodidae","Punatherium","catamarcensis","extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"2221","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,152069,"C. Jaramillo","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2222","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191768,"E. Vlachos","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2223","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2224","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,199155,"P. Mannion","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2225","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,202096,"P. Mannion","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2226","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","Córdoba","Neogene","Pliocene",100,2.588,5.332,202212,"P. Mannion","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2227","Cingulata","Dasypodidae","Ringueletia","simpsoni","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,204359,"P. Mannion","https://www.mindat.org/taxon-4830123.html","Doubtful age range"
"2228","Cingulata","Dasypodidae","Riostegotherium",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion",NA,NA
"2229","Cingulata","Dasypodidae","Riostegotherium",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra",NA,NA
"2230","Cingulata","Dasypodidae","Riostegotherium","yanei","extinct","Brazil","Rio de Janeiro","Paleogene","Eocene",73.27,48.6,58.7,118314,"P. Mannion",NA,NA
"2231","Cingulata","Dasypodidae","Sadypus","confluens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,175761,"R. Butler",NA,NA
"2232","Cingulata","Dasypodidae","Sadypus","confluens","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"2233","Cingulata","Dasypodidae","Sadypus","confluens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2234","Cingulata","Dasypodidae","Sadypus","minutus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"2235","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38650,"D. Croft",NA,NA
"2236","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49783,"J. Alroy",NA,NA
"2237","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,146358,"C. Jaramillo",NA,NA
"2238","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"2239","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,176465,"J. Zijlstra",NA,NA
"2240","Cingulata","Dasypodidae","Sadypus",NA,"extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,176269,"J. Zijlstra",NA,NA
"2241","Cingulata","Dasypodidae","Sadypus","tortuosus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"2242","Cingulata","Dasypodidae","Stegosimpsonia",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion",NA,NA
"2243","Cingulata","Dasypodidae","Stegosimpsonia",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra",NA,NA
"2244","Cingulata","Dasypodidae","Stegosimpsonia",NA,"extinct","Peru","Loreto","Paleogene","Eocene",100,37.2,48.6,176151,"J. Zijlstra",NA,NA
"2245","Cingulata","Dasypodidae","Stenotatus","hesternus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,11.608,15.97,27313,"J. Head","https://www.mindat.org/taxon-4830178.html#",NA
"2246","Cingulata","Dasypodidae","Stenotatus","hesternus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176570,"J. Zijlstra","https://www.mindat.org/taxon-4830178.html#",NA
"2247","Cingulata","Dasypodidae","Stenotatus","ornatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"2248","Cingulata","Dasypodidae","Stenotatus","ornatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49783,"J. Alroy",NA,NA
"2249","Cingulata","Dasypodidae","Stenotatus","ornatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,146358,"C. Jaramillo",NA,NA
"2250","Cingulata","Dasypodidae","Stenotatus","ornatus","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"2251","Cingulata","Dasypodidae","Stenotatus","ornatus","extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,50074,"J. Alroy",NA,NA
"2252","Cingulata","Dasypodidae","Stenotatus","planus","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.5,16.3,197691,"P. Mannion",NA,NA
"2253","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38875,"D. Croft",NA,NA
"2254","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Jujuy","Neogene","Miocene",100,6.8,9,202339,"P. Mannion",NA,NA
"2255","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Neuquén","Neogene","Miocene",100,15.97,23.03,89030,"D. Croft",NA,NA
"2256","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Río Negro","Neogene","Miocene",100,17.5,21,89093,"D. Croft",NA,NA
"2257","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Río Negro","Neogene","Miocene",100,15,15,140691,"C. Jaramillo",NA,NA
"2258","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","San Juan","Neogene","Miocene",100,16.3,17.5,197899,"P. Mannion",NA,NA
"2259","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,11.608,15.97,27313,"J. Head",NA,NA
"2260","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176563,"J. Zijlstra",NA,NA
"2261","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176571,"J. Zijlstra",NA,NA
"2262","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176622,"J. Zijlstra",NA,NA
"2263","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176623,"J. Zijlstra",NA,NA
"2264","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176625,"J. Zijlstra",NA,NA
"2265","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Bolivia","Potosí","Neogene","Miocene",100,13.8,15.5,68402,"D. Croft",NA,NA
"2266","Cingulata","Dasypodidae","Stenotatus",NA,"extinct","Chile",NA,"Neogene","Miocene",100,16.3,17.5,103804,"M. Uhen",NA,NA
"2267","Cingulata","Dasypodidae","Tolypeutes","pampaeus","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.012,0.781,71347,"J. Alroy",NA,NA
"2268","Cingulata","Dasypodidae","Tolypeutes","pampaeus","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.781,1.2,140803,"C. Jaramillo",NA,NA
"2269","Cingulata","Dasypodidae","Tolypeutes","pampaeus","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.781,1.2,199170,"P. Mannion",NA,NA
