"","Order","Family","Genus","Species"
"1821","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1822","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1823","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1824","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1825","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1826","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1827","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1828","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1829","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1830","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1831","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1832","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1833","Cingulata","Dasypodidae","Chorobates","villosissimus"
"1834","Cingulata","Dasypodidae","Coelutaetus","cribellatus"
"1835","Cingulata","Dasypodidae","Dasypodon","atavus"
"1836","Cingulata","Dasypodidae","Dasypus","hybridus"
"1837","Cingulata","Dasypodidae","Dasypus","kappleri"
"1838","Cingulata","Dasypodidae","Dasypus","neogaeus"
"1839","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1840","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1841","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1842","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1843","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1844","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1845","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1846","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1847","Cingulata","Dasypodidae","Dasypus","novemcinctus"
"1848","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1849","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1850","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1851","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1852","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1853","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1854","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1855","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1856","Cingulata","Dasypodidae","Dasypus","patagonicus"
"1857","Cingulata","Dasypodidae","Dasypus","sabanicola"
"1858","Cingulata","Dasypodidae","Dasypus","NA"
"1859","Cingulata","Dasypodidae","Dasypus","NA"
"1860","Cingulata","Dasypodidae","Dasypus","NA"
"1861","Cingulata","Dasypodidae","Dasypus","NA"
"1862","Cingulata","Dasypodidae","Dasypus","NA"
"1863","Cingulata","Dasypodidae","Dasypus","NA"
"1864","Cingulata","Dasypodidae","Dasypus","NA"
"1865","Cingulata","Dasypodidae","Dasypus","NA"
"1866","Cingulata","Dasypodidae","Dasypus","NA"
"1867","Cingulata","Dasypodidae","Dasypus","NA"
"1868","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1869","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1870","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1871","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1872","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1873","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1874","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1875","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1876","Cingulata","Dasypodidae","Doellotatus","chapadmalensis"
"1877","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1878","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1879","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1880","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1881","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1882","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1883","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1884","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1885","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1886","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1887","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1888","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1889","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1890","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1891","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1892","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1893","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1894","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1895","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1896","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1897","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1898","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1899","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1900","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1901","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1902","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1903","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1904","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1905","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1906","Cingulata","Dasypodidae","Doellotatus","inornatus"
"1907","Cingulata","Dasypodidae","Doellotatus","praecursor"
"1908","Cingulata","Dasypodidae","Doellotatus","NA"
"1909","Cingulata","Dasypodidae","Doellotatus","NA"
"1910","Cingulata","Dasypodidae","Doellotatus","NA"
"1911","Cingulata","Dasypodidae","Doellotatus","NA"
"1912","Cingulata","Dasypodidae","Doellotatus","NA"
"1913","Cingulata","Dasypodidae","Doellotatus","NA"
"1914","Cingulata","Dasypodidae","Doellotatus","NA"
"1915","Cingulata","Dasypodidae","Doellotatus","NA"
"1916","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1917","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1918","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1919","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1920","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1921","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1922","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1923","Cingulata","Dasypodidae","Euphractus","sexcinctus"
"1924","Cingulata","Dasypodidae","Euphractus","NA"
"1925","Cingulata","Dasypodidae","Eutatus","carinatus"
"1926","Cingulata","Dasypodidae","Eutatus","deleo"
"1927","Cingulata","Dasypodidae","Eutatus","deleo"
"1928","Cingulata","Dasypodidae","Eutatus","lagena"
"1929","Cingulata","Dasypodidae","Eutatus","lagena"
"1930","Cingulata","Dasypodidae","Eutatus","lagena"
"1931","Cingulata","Dasypodidae","Eutatus","lagena"
"1932","Cingulata","Dasypodidae","Eutatus","praepampaeus"
"1933","Cingulata","Dasypodidae","Eutatus","seguini"
"1934","Cingulata","Dasypodidae","Eutatus","seguini"
"1935","Cingulata","Dasypodidae","Eutatus","seguini"
"1936","Cingulata","Dasypodidae","Eutatus","seguini"
"1937","Cingulata","Dasypodidae","Eutatus","seguini"
"1938","Cingulata","Dasypodidae","Eutatus","seguini"
"1939","Cingulata","Dasypodidae","Eutatus","seguini"
"1940","Cingulata","Dasypodidae","Eutatus","seguini"
"1941","Cingulata","Dasypodidae","Eutatus","seguini"
"1942","Cingulata","Dasypodidae","Eutatus","seguini"
"1943","Cingulata","Dasypodidae","Eutatus","seguini"
"1944","Cingulata","Dasypodidae","Eutatus","seguini"
"1945","Cingulata","Dasypodidae","Eutatus","NA"
"1946","Cingulata","Dasypodidae","Eutatus","NA"
"1947","Cingulata","Dasypodidae","Eutatus","NA"
"1948","Cingulata","Dasypodidae","Eutatus","NA"
"1949","Cingulata","Dasypodidae","Holozaedyus","laevisculptus"
"1950","Cingulata","Dasypodidae","Holozaedyus","laevisculptus"
"1951","Cingulata","Dasypodidae","Holozaedyus","laevisculptus"
"1952","Cingulata","Dasypodidae","Kuntinaru","boliviensis"
"1953","Cingulata","Dasypodidae","Kuntinaru","boliviensis"
"1954","Cingulata","Dasypodidae","Lumbreratherium","oblitum"
"1955","Cingulata","Dasypodidae","Machlydotherium","asperum"
"1956","Cingulata","Dasypodidae","Machlydotherium","asperum"
"1957","Cingulata","Dasypodidae","Machlydotherium","ater"
"1958","Cingulata","Dasypodidae","Machlydotherium","ater"
"1959","Cingulata","Dasypodidae","Machlydotherium","intortum"
"1960","Cingulata","Dasypodidae","Machlydotherium","NA"
"1961","Cingulata","Dasypodidae","Machlydotherium","sparsum"
"1962","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1963","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1964","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1965","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1966","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1967","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1968","Cingulata","Dasypodidae","Macrochorobates","chapalmalensis"
"1969","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1970","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1971","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1972","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1973","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1974","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1975","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1976","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1977","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1978","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1979","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1980","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1981","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1982","Cingulata","Dasypodidae","Macrochorobates","scalabrinii"
"1983","Cingulata","Dasypodidae","Macrochorobates","NA"
"1984","Cingulata","Dasypodidae","Macrochorobates","NA"
"1985","Cingulata","Dasypodidae","Macrochorobates","NA"
"1986","Cingulata","Dasypodidae","Macrochorobates","NA"
"1987","Cingulata","Dasypodidae","Macrochorobates","NA"
"1988","Cingulata","Dasypodidae","Macrochorobates","NA"
"1989","Cingulata","Dasypodidae","Macrochorobates","NA"
"1990","Cingulata","Dasypodidae","Macrochorobates","NA"
"1991","Cingulata","Dasypodidae","Macroeuphractus","australis"
"1992","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1993","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1994","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1995","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1996","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1997","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1998","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"1999","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2000","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2001","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2002","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2003","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2004","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2005","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2006","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2007","Cingulata","Dasypodidae","Macroeuphractus","moreni"
"2008","Cingulata","Dasypodidae","Macroeuphractus","outesi"
"2009","Cingulata","Dasypodidae","Macroeuphractus","retusus"
"2010","Cingulata","Dasypodidae","Macroeuphractus","retusus"
"2011","Cingulata","Dasypodidae","Macroeuphractus","retusus"
"2012","Cingulata","Dasypodidae","Macroeuphractus","retusus"
"2013","Cingulata","Dasypodidae","Macroeuphractus","scalabrini"
"2014","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2015","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2016","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2017","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2018","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2019","Cingulata","Dasypodidae","Macroeuphractus","NA"
"2020","Cingulata","Dasypodidae","Mazzoniphractus","ingens"
"2021","Cingulata","Dasypodidae","Mazzoniphractus","ingens"
"2022","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2023","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2024","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2025","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2026","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2027","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2028","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2029","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2030","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2031","Cingulata","Dasypodidae","Meteutatus","lagenaformis"
"2032","Cingulata","Dasypodidae","Meteutatus","percarinatus"
"2033","Cingulata","Dasypodidae","Meteutatus","percarinatus"
"2034","Cingulata","Dasypodidae","Meteutatus","NA"
"2035","Cingulata","Dasypodidae","Meteutatus","NA"
"2036","Cingulata","Dasypodidae","Nanoastegotherium","prostatum"
"2037","Cingulata","Dasypodidae","Nanoastegotherium","prostatum"
"2038","Cingulata","Dasypodidae","Nanoastegotherium","prostatum"
"2039","Cingulata","Dasypodidae","Neophractus","martae"
"2040","Cingulata","Dasypodidae","Paleuphractus","argentinus"
"2041","Cingulata","Dasypodidae","Paleuphractus","argentinus"
"2042","Cingulata","Dasypodidae","Paleuphractus","NA"
"2043","Cingulata","Dasypodidae","Paleuphractus","NA"
"2044","Cingulata","Dasypodidae","Paleuphractus","NA"
"2045","Cingulata","Dasypodidae","Paleuphractus","NA"
"2046","Cingulata","Dasypodidae","Paleuphractus","NA"
"2047","Cingulata","Dasypodidae","Paleuphractus","NA"
"2048","Cingulata","Dasypodidae","Paraeuphractus","NA"
"2049","Cingulata","Dasypodidae","Paraeuphractus","NA"
"2050","Cingulata","Dasypodidae","Paraeutatus","distans"
"2051","Cingulata","Dasypodidae","Parastegosimpsonia","peruana"
"2052","Cingulata","Dasypodidae","Parastegosimpsonia","peruana"
"2053","Cingulata","Dasypodidae","Parastegosimpsonia","NA"
"2054","Cingulata","Dasypodidae","Parutaetus","chicoensis"
"2055","Cingulata","Dasypodidae","Parutaetus","chicoensis"
"2056","Cingulata","Dasypodidae","Parutaetus","chicoensis"
"2057","Cingulata","Dasypodidae","Parutaetus","chilensis"
"2058","Cingulata","Dasypodidae","Parutaetus","chilensis"
"2059","Cingulata","Dasypodidae","Parutaetus","chilensis"
"2060","Cingulata","Dasypodidae","Parutaetus","chilensis"
"2061","Cingulata","Dasypodidae","Parutaetus","chilensis"
"2062","Cingulata","Dasypodidae","Parutaetus","clusus"
"2063","Cingulata","Dasypodidae","Parutaetus","punaensis"
"2064","Cingulata","Dasypodidae","Parutaetus","punaensis"
"2065","Cingulata","Dasypodidae","Parutaetus","signatus"
"2066","Cingulata","Dasypodidae","Parutaetus","NA"
"2067","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2068","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2069","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2070","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2071","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2072","Cingulata","Dasypodidae","Pedrolypeutes","praecursor"
"2073","Cingulata","Dasypodidae","Pliodasypus","vergelianus"
"2074","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2075","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2076","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2077","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2078","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2079","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2080","Cingulata","Dasypodidae","Paraeuphractus","prominens"
"2081","Cingulata","Dasypodidae","Priodontes","maximus"
"2082","Cingulata","Dasypodidae","Priodontes","maximus"
"2083","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2084","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2085","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2086","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2087","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2088","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2089","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2090","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2091","Cingulata","Dasypodidae","Proeuphractus","limpidus"
"2092","Cingulata","Dasypodidae","Proeuphractus","recens"
"2093","Cingulata","Dasypodidae","Proeuphractus","recens"
"2094","Cingulata","Dasypodidae","Proeuphractus","recens"
"2095","Cingulata","Dasypodidae","Proeuphractus","setiger"
"2096","Cingulata","Dasypodidae","Proeuphractus","NA"
"2097","Cingulata","Dasypodidae","Proeuphractus","NA"
"2098","Cingulata","Dasypodidae","Proeuphractus","NA"
"2099","Cingulata","Dasypodidae","Proeuphractus","NA"
"2100","Cingulata","Dasypodidae","Proeuphractus","NA"
"2101","Cingulata","Dasypodidae","Proeuphractus","NA"
"2102","Cingulata","Dasypodidae","Proeuphractus","NA"
"2103","Cingulata","Dasypodidae","Proeuphractus","NA"
"2104","Cingulata","Dasypodidae","Proeuphractus","NA"
"2105","Cingulata","Dasypodidae","Proeuphractus","NA"
"2106","Cingulata","Dasypodidae","Proeuphractus","NA"
"2107","Cingulata","Dasypodidae","Proeuphractus","NA"
"2108","Cingulata","Dasypodidae","Proeuphractus","NA"
"2109","Cingulata","Dasypodidae","Proeutatus","robustus"
"2110","Cingulata","Dasypodidae","Proeutatus","robustus"
"2111","Cingulata","Dasypodidae","Proeutatus","robustus"
"2112","Cingulata","Dasypodidae","Proeutatus","robustus"
"2113","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2114","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2115","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2116","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2117","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2118","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2119","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2120","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2121","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2122","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2123","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2124","Cingulata","Dasypodidae","Proeutatus","oenophorum"
"2125","Cingulata","Dasypodidae","Proeutatus","NA"
"2126","Cingulata","Dasypodidae","Proeutatus","NA"
"2127","Cingulata","Dasypodidae","Proeutatus","NA"
"2128","Cingulata","Dasypodidae","Proeutatus","NA"
"2129","Cingulata","Dasypodidae","Proeutatus","NA"
"2130","Cingulata","Dasypodidae","Proeutatus","NA"
"2131","Cingulata","Dasypodidae","Proeutatus","NA"
"2132","Cingulata","Dasypodidae","Proeutatus","NA"
"2133","Cingulata","Dasypodidae","Proeutatus","NA"
"2134","Cingulata","Dasypodidae","Proeutatus","NA"
"2135","Cingulata","Dasypodidae","Proeutatus","NA"
"2136","Cingulata","Dasypodidae","Proeutatus","NA"
"2137","Cingulata","Dasypodidae","Proeutatus","NA"
"2138","Cingulata","Dasypodidae","Proeutatus","NA"
"2139","Cingulata","Dasypodidae","Proeutatus","NA"
"2140","Cingulata","Dasypodidae","Proeutatus","NA"
"2141","Cingulata","Dasypodidae","Proeutatus","NA"
"2142","Cingulata","Dasypodidae","Proeutatus","NA"
"2143","Cingulata","Dasypodidae","Proeutatus","NA"
"2144","Cingulata","Dasypodidae","Proeutatus","NA"
"2145","Cingulata","Dasypodidae","Propraopus","magnus"
"2146","Cingulata","Dasypodidae","Propraopus","punctatus"
"2147","Cingulata","Dasypodidae","Propraopus","NA"
"2148","Cingulata","Dasypodidae","Propraopus","NA"
"2149","Cingulata","Dasypodidae","Propraopus","NA"
"2150","Cingulata","Dasypodidae","Propraopus","NA"
"2151","Cingulata","Dasypodidae","Propraopus","NA"
"2152","Cingulata","Dasypodidae","Propraopus","NA"
"2153","Cingulata","Dasypodidae","Propraopus","NA"
"2154","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2155","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2156","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2157","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2158","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2159","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2160","Cingulata","Dasypodidae","Propraopus","sulcatus"
"2161","Cingulata","Dasypodidae","Propraopus","sulcatus"
